lambda,x,density
4.0,1.8338338338338342,0.10426691113055879
4.0,1.84984984984985,0.10617274228197629
4.0,1.8658658658658656,0.10808569644436651
4.0,1.8818818818818812,0.11000491091669755
4.0,1.8978978978978986,0.11192950277095166
4.0,1.9139139139139143,0.113858569402603
4.0,1.92992992992993,0.1157911891165022
4.0,1.9459459459459456,0.11772642174785997
4.0,1.9619619619619613,0.1196633093179605
4.0,1.9779779779779787,0.12160087672416339
4.0,1.9939939939939944,0.12353813246368327
4.0,2.01001001001001,0.1254740693905723
4.0,2.0260260260260257,0.12740766550525345
4.0,2.0420420420420413,0.12933788477589186
4.0,2.0580580580580587,0.13126367799081923
4.0,2.0740740740740744,0.13318398364115686
4.0,2.09009009009009,0.13509772883272203
4.0,2.1061061061061057,0.13700383022622717
4.0,2.1221221221221214,0.1389011950047241
4.0,2.138138138138139,0.1407887218671769
4.0,2.1541541541541545,0.14266530204698522
4.0,2.17017017017017,0.14452982035422135
4.0,2.1861861861861858,0.14638115624027873
4.0,2.2022022022022014,0.1482181848835792
4.0,2.218218218218219,0.1500397782949255
4.0,2.2342342342342345,0.15184480644103351
4.0,2.25025025025025,0.15363213838473033
4.0,2.266266266266266,0.15540064344024998
4.0,2.2822822822822815,0.15714919234201769
4.0,2.298298298298299,0.15887665842526866
4.0,2.3143143143143146,0.16058191881680473
4.0,2.33033033033033,0.1622638556341603
4.0,2.346346346346346,0.16392135719140774
4.0,2.3623623623623615,0.16555331920980687
4.0,2.378378378378379,0.1671586460314743
4.0,2.3943943943943946,0.16873625183422114
4.0,2.4104104104104103,0.17028506184569392
4.0,2.426426426426426,0.17180401355492717
4.0,2.4424424424424416,0.1732920579194116
4.0,2.458458458458459,0.1747481605657677
4.0,2.4744744744744747,0.17617130298210848
4.0,2.4904904904904903,0.17756048370017882
4.0,2.506506506506506,0.17891471946535212
4.0,2.5225225225225216,0.18023304639257998
4.0,2.538538538538539,0.18151452110639543
4.0,2.5545545545545547,0.1827582218630855
4.0,2.5705705705705704,0.18396324965316893
4.0,2.586586586586586,0.1851287292823337
4.0,2.6026026026026017,0.18625381042901729
4.0,2.618618618618619,0.18733766867684232
4.0,2.6346346346346348,0.18837950652015278
4.0,2.6506506506506504,0.18937855434093626
4.0,2.666666666666666,0.19033407135545455
4.0,2.6826826826826817,0.19124534652895528
4.0,2.698698698698699,0.1921116994568818
4.0,2.714714714714715,0.1929324812110528
4.0,2.7307307307307305,0.19370707514933852
4.0,2.746746746746746,0.19443489768741826
4.0,2.762762762762762,0.1951153990312664
4.0,2.778778778778779,0.1957480638690809
4.0,2.794794794794795,0.1963324120214325
4.0,2.8108108108108105,0.19686799904848837
4.0,2.826826826826826,0.19735441681323196
4.0,2.8428428428428436,0.19779129399968212
4.0,2.8588588588588593,0.19817829658518768
4.0,2.874874874874875,0.19851512826595763
4.0,2.8908908908908906,0.19880153083506655
4.0,2.9069069069069062,0.19903728451226044
4.0,2.9229229229229237,0.19922220822497252
4.0,2.9389389389389393,0.19935615984004576
4.0,2.954954954954955,0.1994390363457466
4.0,2.9709709709709706,0.19947077398374355
4.0,2.9869869869869863,0.19945134833081307
4.0,3.0030030030030037,0.1993807743301267
4.0,3.0190190190190194,0.19925910627206214
4.0,3.035035035035035,0.19908643772457363
4.0,3.0510510510510507,0.19886290141324517
4.0,3.0670670670670663,0.19858866905124298
4.0,3.0830830830830838,0.19826395111947068
4.0,3.0990990990990994,0.1978889965973222
4.0,3.115115115115115,0.19746409264451362
4.0,3.1311311311311307,0.1969895642345631
4.0,3.1471471471471464,0.1964657737405741
4.0,3.163163163163164,0.19589312047406032
4.0,3.1791791791791795,0.195272040177634
4.0,3.195195195195195,0.19460300447245965
4.0,3.211211211211211,0.19388652026145414
4.0,3.2272272272272264,0.1931231290892902
4.0,3.243243243243244,0.1923134064603333
4.0,3.2592592592592595,0.1914579611157162
4.0,3.275275275275275,0.1905574342708198
4.0,3.291291291291291,0.18961249881449901
4.0,3.3073073073073065,0.18862385847145177
4.0,3.323323323323324,0.1875922469291909
4.0,3.3393393393393396,0.18651842693113474
4.0,3.3553553553553552,0.18540318933738287
4.0,3.371371371371371,0.18424735215479737
4.0,3.3873873873873865,0.18305175953805217
4.0,3.403403403403404,0.1818172807633556
4.0,3.4194194194194196,0.18054480917659282
4.0,3.4354354354354353,0.17923526111766444
4.0,3.451451451451451,0.1778895748228337
4.0,3.4674674674674666,0.17650870930691828
4.0,3.483483483483484,0.1750936432271857
4.0,3.4994994994994997,0.17364537373083289
4.0,3.5155155155155153,0.17216491528794142
4.0,3.531531531531531,0.17065329851181585
4.0,3.5475475475475466,0.1691115689686151
4.0,3.563563563563564,0.16754078597819283
4.0,3.5795795795795797,0.1659420214080612
4.0,3.5955955955955954,0.16431635846238568
4.0,3.611611611611611,0.16266489046791405
4.0,3.6276276276276267,0.16098871965872666
4.0,3.643643643643644,0.15928895596167955
4.0,3.65965965965966,0.1575667157843953
4.0,3.6756756756756754,0.15582312080762636
4.0,3.691691691691691,0.15405929678379776
4.0,3.7077077077077067,0.1522763723434979
4.0,3.723723723723724,0.15047547781165616
4.0,3.73973973973974,0.14865774403511056
4.0,3.7557557557557555,0.14682430122322387
4.0,3.771771771771771,0.14497627780317093
4.0,3.7877877877877886,0.14311479929146786
4.0,3.8038038038038042,0.14124098718327066
4.0,3.81981981981982,0.1393559578609145
4.0,3.8358358358358355,0.13746082152311928
4.0,3.851851851851851,0.13555668113622493
4.0,3.8678678678678686,0.13364463140876592
4.0,3.8838838838838843,0.13172575779063606
4.0,3.8998998998999,0.12980113549802894
4.0,3.9159159159159156,0.12787182856528434
4.0,3.9319319319319312,0.1259388889246996
4.0,3.9479479479479487,0.12400335551530406
4.0,3.9639639639639643,0.12206625342152802
4.0,3.97997997997998,0.12012859304262662
4.0,3.9959959959959956,0.11819136929365825
4.0,4.012012012012011,0.11625556083874161
4.0,4.028028028028029,0.11432212935724985
4.0,4.044044044044044,0.11239201884353238
4.0,4.06006006006006,0.11046615494068046
4.0,4.076076076076076,0.108545444308791
4.0,4.092092092092091,0.10663077402810732
4.0,4.108108108108109,0.10472301103735052
4.0,4.124124124124124,0.10282300160748745
4.0,4.14014014014014,0.10093157085110974
4.0,4.156156156156156,0.09904952226753899
4.0,4.172172172172171,0.09717763732370069
4.0,4.188188188188189,0.09531667507074865
4.0,4.2042042042042045,0.09346737179635914
4.0,4.22022022022022,0.0916304407125472
4.0,4.236236236236236,0.08980657167880515
4.0,4.2522522522522515,0.08799643096029651
4.0,4.268268268268269,0.08620066102078601
4.0,4.2842842842842845,0.08441988034993114
4.0,4.3003003003003,0.08265468332450196
4.0,4.316316316316316,0.08090564010305322
4.0,4.3323323323323315,0.07917329655351439
4.0,4.348348348348349,0.07745817421312096
4.0,4.364364364364365,0.07576077028006485
4.0,4.38038038038038,0.07408155763619428
4.0,4.396396396396396,0.07242098490006012
4.0,4.4124124124124116,0.07077947650956018
4.0,4.428428428428429,0.06915743283340067
4.0,4.444444444444445,0.06755523031056021
4.0,4.46046046046046,0.06597322161690707
4.0,4.476476476476476,0.06441173585809752
4.0,4.492492492492492,0.06287107878785045
4.0,4.508508508508509,0.061351533050673236
4.0,4.524524524524525,0.05985335844809174
4.0,4.54054054054054,0.058376792227415264
4.0,4.556556556556556,0.05692204939205629
4.0,4.572572572572572,0.05548932303240467
4.0,4.588588588588589,0.054078784676246903
4.0,4.604604604604605,0.05269058465771255
4.0,4.62062062062062,0.05132485250371788
4.0,4.636636636636636,0.04998169733687888
4.0,4.652652652652652,0.04866120829385589
4.0,4.668668668668669,0.04736345495809614
4.0,4.684684684684685,0.046088487805940465
4.0,4.7007007007007005,0.04483633866506204
4.0,4.716716716716716,0.04360702118421519
4.0,4.732732732732732,0.04240053131327467
4.0,4.748748748748749,0.041216847792558
4.0,4.764764764764765,0.04005593265043457
4.0,4.7807807807807805,0.038917731708235384
4.0,4.796796796796796,0.037802175091496026
4.0,4.812812812812812,0.036709177746577316
4.0,4.828828828828829,0.03563863996172783
4.0,4.844844844844845,0.034590447891671344
4.0,4.8608608608608606,0.03356447408482022
4.0,4.876876876876876,0.03256057801224112
4.0,4.892892892892894,0.03157860659751777
4.0,4.908908908908909,0.030618394746682428
4.0,4.924924924924925,0.029679765877409177
4.0,4.940940940940941,0.028762532446691462
4.0,4.956956956956956,0.02786649647624894
4.0,4.972972972972974,0.026991450074937744
4.0,4.988988988988989,0.02613717595746595
4.0,5.005005005005005,0.025303447958742262
4.0,5.021021021021021,0.024490031543218004
4.0,5.037037037037036,0.02369668430860828
4.0,5.053053053053054,0.022923156483409268
4.0,5.069069069069069,0.022169191417658517
4.0,5.085085085085085,0.02143452606641289
4.0,5.101101101101101,0.020718891465451975
4.0,5.117117117117116,0.02002201319874137
4.0,5.133133133133134,0.019343611857222155
4.0,5.1491491491491495,0.01868340348852237
4.0,5.165165165165165,0.018041100037214448
4.0,5.181181181181181,0.017416409775274422
4.0,5.197197197197196,0.016809037722425417
4.0,5.213213213213214,0.016218686056077687
4.0,5.2292292292292295,0.01564505451060617
4.0,5.245245245245245,0.015087840765732547
4.0,5.261261261261261,0.01454674082380901
4.0,5.2772772772772765,0.014021449375824729
4.0,5.293293293293294,0.013511660155984137
4.0,5.3093093093093096,0.013017066284731234
4.0,5.325325325325325,0.012537360600118092
4.0,5.341341341341341,0.012072235977441868
4.0,5.3573573573573565,0.011621385637096086
4.0,5.373373373373374,0.011184503440605871
4.0,5.38938938938939,0.010761284174838664
4.0,5.405405405405405,0.010351423824402217
4.0,5.421421421421421,0.009954619832263568
4.0,5.437437437437437,0.009570571348640615
4.0,5.453453453453454,0.009198979468237528
4.0,5.46946946946947,0.008839547455912942
4.0,5.485485485485485,0.008491980960886089
4.0,5.501501501501501,0.008155988219603429
4.0,5.517517517517517,0.00783128024740231
4.0,5.533533533533534,0.0075175710191231065
4.0,5.54954954954955,0.007214577638834922
4.0,5.565565565565565,0.006922020498851771
4.0,5.581581581581581,0.006639623428229122
4.0,5.597597597597597,0.006367113830940411
4.0,5.613613613613614,0.0061042228139438215
4.0,5.62962962962963,0.005850685305358934
4.0,5.645645645645645,0.005606240162980508
4.0,5.661661661661661,0.005370630273365493
4.0,5.677677677677677,0.005143602641735
4.0,5.693693693693694,0.004924908472939681
4.0,5.70970970970971,0.0047143032437422265
4.0,5.7257257257257255,0.004511546766674759
4.0,5.741741741741741,0.004316403245733624
4.0,5.757757757757757,0.004128641324176404
4.0,5.773773773773774,0.003948034124688919
4.0,5.78978978978979,0.003774359282191884
4.0,5.8058058058058055,0.0036073989695576676
4.0,5.821821821821821,0.0034469399165089473
4.0,5.837837837837839,0.0032927734219704396
4.0,5.853853853853854,0.003144695360144866
4.0,5.86986986986987,0.0030025061805829044
4.0,5.885885885885886,0.0028660109025159196
4.0,5.901901901901901,0.002735019103717713
4.0,5.917917917917919,0.002609344904159482
4.0,5.933933933933934,0.0024888069447193155
4.0,5.94994994994995,0.0023732283612039775
4.0,5.965965965965966,0.0022624367539377387
4.0,5.981981981981981,0.0021562641531684573
4.0,5.997997997997999,0.0020545469805371987
4.0,6.014014014014014,0.001957126006853089
4.0,6.03003003003003,0.0018638463064100349
4.0,6.046046046046046,0.001774557208077255
4.0,6.062062062062061,0.001689112243389868
4.0,6.078078078078079,0.0016073690918605244
4.0,6.094094094094094,0.00152918952372734
4.0,6.11011011011011,0.001454439340347381
4.0,6.126126126126126,0.0013829883124392751
4.0,6.142142142142141,0.001314710116372119
4.0,6.158158158158159,0.001249482268691831
4.0,6.1741741741741745,0.0011871860590697981
4.0,6.19019019019019,0.0011277064818521966
4.0,6.206206206206206,0.0010709321663822354
4.0,6.222222222222221,0.0010167553062608995
4.0,6.238238238238239,0.0009650715877054999
4.0,6.2542542542542545,0.0009157801171588991
4.0,6.27027027027027,0.0008687833482957885
4.0,6.286286286286286,0.0008239870085661875
4.0,6.3023023023023015,0.0007813000254098412
4.0,6.318318318318319,0.0007406344522690217
4.0,6.334334334334335,0.0007019053945210211
4.0,6.35035035035035,0.0006650309354454243
4.0,6.366366366366366,0.0006299320623353548
4.0,6.3823823823823815,0.0005965325928557893
4.0,6.398398398398399,0.0005647591017462954
4.0,6.414414414414415,0.0005345408479598083
4.0,6.43043043043043,0.0005058097023233847
4.0,6.446446446446446,0.00047850007580152166
4.0,6.462462462462462,0.0004525488484371456
4.0,6.478478478478479,0.0004278952990402461
4.0,6.494494494494495,0.00040448103568903337
4.0,6.51051051051051,0.00038224992710353525
4.0,6.526526526526526,0.0003611480349468479
4.0,6.542542542542542,0.00034112354710453673
4.0,6.558558558558559,0.0003221267119882582
4.0,6.574574574574575,0.0003041097739053484
4.0,6.59059059059059,0.00028702690953190407
4.0,6.606606606606606,0.00027083416552295923
4.0,6.622622622622622,0.0002554893972894161
4.0,6.638638638638639,0.00024095220896773912
4.0,6.654654654654655,0.0002271838946048742
4.0,6.67067067067067,0.00021414738057743494
4.0,6.686686686686686,0.00020180716926101607
4.0,6.702702702702702,0.00019012928396236014
4.0,6.718718718718719,0.00017908121512420376
4.0,6.734734734734735,0.00016863186780984434
4.0,6.7507507507507505,0.00015875151047180545
4.0,6.766766766766766,0.0001494117250065341
4.0,6.782782782782782,0.00014058535809466385
4.0,6.798798798798799,0.0001322464738241934
4.0,6.814814814814815,0.00012437030759184523
4.0,6.8308308308308305,0.00011693322127590808
4.0,6.846846846846846,0.00010991265967207864
4.0,6.862862862862862,0.00010328710818209123
4.0,6.878878878878879,9.703605174337256e-05
4.0,6.894894894894895,9.113993498650004e-05
4.0,6.910910910910911,8.55801236058873e-05
4.0,6.926926926926926,8.033886692791386e-05
4.0,6.942942942942944,7.539926165956464e-05
4.0,6.958958958958959,7.074521679964031e-05
4.0,6.974974974974975,6.63614196936567e-05
4.0,6.990990990990991,6.223330321274038e-05
4.0,7.007007007007006,5.8347014036068635e-05
4.0,7.023023023023024,5.4689382015755215e-05
4.0,7.039039039039039,5.124789060251288e-05
4.0,7.055055055055055,4.80106483099217e-05
4.0,7.071071071071071,4.496636119472611e-05
4.0,7.087087087087086,4.210430633022283e-05
4.0,7.103103103103104,3.9414306249530976e-05
4.0,7.119119119119119,3.6886704335315195e-05
4.0,7.135135135135135,3.451234113237487e-05
4.0,7.151151151151151,3.2282531559419535e-05
4.0,7.167167167167166,3.0189042996297117e-05
4.0,7.183183183183184,2.822407422294973e-05
4.0,7.1991991991991995,2.63802351864229e-05
4.0,7.215215215215215,2.4650527572344382e-05
4.0,7.231231231231231,2.302832615743094e-05
4.0,7.2472472472472464,2.150736091974762e-05
4.0,7.263263263263264,2.0081699883655374e-05
4.0,7.2792792792792795,1.8745732676622793e-05
4.0,7.295295295295295,1.7494154775344002e-05
4.0,7.311311311311311,1.6321952418906642e-05
4.0,7.3273273273273265,1.5224388167068806e-05
4.0,7.343343343343344,1.4196987082050207e-05
4.0,7.35935935935936,1.3235523512605715e-05
4.0,7.375375375375375,1.2336008459526946e-05
4.0,7.391391391391391,1.1494677502118982e-05
4.0,7.4074074074074066,1.0707979265604522e-05
4.0,7.423423423423424,9.97256440983307e-06
4.0,7.43943943943944,9.285275120103708e-06
4.0,7.455455455455455,8.643135081350548e-06
4.0,7.471471471471471,8.043339917389406e-06
4.0,7.487487487487487,7.483248077375298e-06
4.0,7.503503503503504,6.960372152079364e-06
4.0,7.51951951951952,6.472370603053532e-06
4.0,7.535535535535535,6.017039888212245e-06
4.0,7.551551551551551,5.5923069678244275e-06
4.0,7.567567567567567,5.196222175368854e-06
4.0,7.583583583583584,4.826952438166894e-06
4.0,7.5995995995996,4.482774833164154e-06
4.0,7.615615615615615,4.162070463685919e-06
4.0,7.631631631631631,3.863318643442597e-06
4.0,7.647647647647647,3.585091374505223e-06
4.0,7.663663663663664,3.326048106411591e-06
4.0,7.67967967967968,3.084930763997079e-06
4.0,7.6956956956956954,2.8605590319707988e-06
4.0,7.711711711711711,2.65182588467861e-06
4.0,7.727727727727727,2.4576933499059654e-06
4.0,7.743743743743744,2.277188495978875e-06
4.0,7.75975975975976,2.1093996318174564e-06
4.0,7.7757757757757755,1.95347270998417e-06
4.0,7.791791791791791,1.8086079231487227e-06
4.0,7.807807807807807,1.6740564847611331e-06
4.0,7.823823823823824,1.549117585086125e-06
4.0,7.83983983983984,1.4331355141038386e-06
4.0,7.8558558558558556,1.3254969431242376e-06
4.0,7.871871871871871,1.2256283572963506e-06
4.0,7.887887887887889,1.1329936315167268e-06
4.0,7.903903903903904,1.047091742556214e-06
4.0,7.91991991991992,9.674546105288627e-07
4.0,7.935935935935936,8.936450631225082e-07
4.0,7.951951951951951,8.252549162965205e-07
4.0,7.967967967967969,7.619031654292292e-07
4.0,7.983983983983984,7.03234281165251e-07
4.0,8.0,6.48916604471413e-07
0.0,-8.0,6.244760996441914e-09
0.0,-7.983983983983984,6.860412991752166e-09
0.0,-7.967967967967968,7.534827217676528e-09
0.0,-7.951951951951952,8.2734173550999e-09
0.0,-7.935935935935936,9.082076715553715e-09
0.0,-7.91991991991992,9.967218914738363e-09
0.0,-7.903903903903904,1.0935821827527625e-08
0.0,-7.887887887887888,1.1995475074263786e-08
0.0,-7.871871871871872,1.3154431305889402e-08
0.0,-7.8558558558558556,1.4421661574348376e-08
